"keywords","label0","label1","label2","label3","label4","label5","label6","label7","label8","label9","label10","label11","label12","label13","label14","label15"
"  It doesn't get too crowded","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  The willow tree, peach trees along the lake, and the lotus flowers in the lake, along with the various pavilions and 2 pagodas along the lake, they are just beautiful","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  I also find people in Hangzhou friendly","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  People we run into on the street are eager to give us tips such as restaurant recommendation, or how to use the bikes for free","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  I do recognize that along the east side of the lake has buildings, high risers that ruins the view","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  But think for the people who live there","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  They need to live somewhere, and they need to live in modern comfortable apartments in/near the city","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  3 sides of the lake are preserved with hills and unspoiled view","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shanghai is a great day out even when the weather is poor, When I arrived in port it was a dank and dark wet day and I was not looking forward to exploring","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"However once you disembark and meet the port staff the warm and helpful way they welcome you brightens any day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The port staff were kind enough to write down the address of the bund and the port for me in Chinese to show the taxi drivers and once around the bund area there is loads of sites to see eating places and shopping from market stalls to high end stuff well worth a visit","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As a foot note, When you visit Shanghai by cruise ship you must have a visa, and I would encourage the people in England to do this themselves it's very easy and will save hundreds of pounds for you to spend on your holiday","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Tianyi scenic spot combines the large space between the Tibetan temple and the Qin branch temple, which is cleverly separated by a rockery, giving people a refreshing feeling","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The storage space of Tianyi is very well preserved, not only the degree of accuracy, but also the moth-proof measures of medium-sized straw bags","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The Qin branch temple next to each other shows the magnificence and wealth of the rich family","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" When leaving the scene, two huge Tibetan seals were made of stone carvings on the grass next to the outer pool, which made people feel at heart at the moment","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It's the first spot to play in Bobo","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We must go and see it","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Why we have to pay for walking along a lake that is part of the city? It is about ¥150 per person, which is 10% of a typical monthly income in that city","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" After a 3 hour drive to get there it was upsetting","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Not to mention that the air was so polluted that any outdoor activity was a bit foolish","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We walked on the other side of the lake and invested the savings into a nice foot care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" That's what the city is famous for","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" City Parks should be free to visit","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Don't we pay enough taxes? ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Walk along a canal-beautiful in the evening with lanterns and lights reflected in the water","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Several bridges where the views are nice! shops along the water to buy beautiful stole, scarves","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" No nego price fixed but very correct","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bar including some rooftops and restaurants too! really a must to see in Suzhou that I recommend at night:)","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"It is a famous Chinese style garden on the streets of Shanghai","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It is said that when the garden was built in the second half of the 16th century, it was more than twice as large as it is now, but now the area of the garden is very small","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I don't think this is commendable in terms of scale","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In the small garden area around there are many fairly large buildings, from the garden can also feel the existence of the street, lack of amorous feelings","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In the final analysis, the interest in this area is a combination of this traditional Chinese garden and the surrounding traditional Chinese-style bustling neighborhood known as Yuyuan Mall","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are gifts, a little something to eat, a traditional restaurant, that's all","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" When we get to the real garden, I think we still have to go to Suzhou Humble Administrator's Garden","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is a beautiful garden in Chinese style: a harmonious composition of plants and stones while the flowers are missing","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beautiful view, a great place for walking-especially in the evening, nearby a large number of bars and restaurants","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The former tower was destroyed and rebuilt with modern architecture","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are many museums, gallery and other places with free admission in Hangzhou, which costs 40 yuan","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" However, you can have a panoramic view of Hangzhou and the West Lake, and each floor can enjoy the legendary White Snake paintings of the West Lake and the surrounding scenery","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You can go up there before taking a sightseeing boat on the West Lake","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Bund is a staple of Shanghai, both for historical and purely touristic reasons","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Visit the historical buildings if you have time, or simply enjoy the promenade along the river","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Admire the skyline by day and again by night, when you can see one of the most futuristic skylines in the world today","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Another nice way to enjoy the view is to take the ferry across the river (2 Yuan each way), or to take a river cruise","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Probably the most attractive thing in Shanghai","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Anyone who likes to enjoy the lights at night and the skyline of the city has the show secured","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"From the federal government you have a great view of the skyline","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The river with its large ships was also very impressive","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Aside from the lotus flower pond, and the beautiful flowers, the park does not have any outstanding characteristics: it's pretty much just any other park in world","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I suggest that if it's on your way to something, walk through it, but don't waste your time unless you just want to sit and rest","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Bund is justly famed for its colonial architecture, which looks particularly impressive when lit up at night","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The views towards the financial district are also fantastic","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We spent an afternoon leisurely exploring the many grand exhibits highlighting Chinese artifacts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The bronzes, jades, paintings, sculptures are very well displayed to enhance viewing and appreciation","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The collections are incredible","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seeing this area of the city, and especially at night, is worth it","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It is recommended to cross the river with the small ferry that for a laughable amount passes ahead","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" This tour is better done at night","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When the weather is fine the Bund is worth a visit day and night for views across to the financial district of Pudong","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Worth seeing from the Bund the buildings of Pudong lit up at night","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The promenade walk along the Bund is very enjoyable and relaxing, there are places to sit, eat and drink","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Plenty of photo opportunities","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The Bund is where you enter the sightseeing tunnel to cross to Pudong","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Also a good place to take in a sightseeing cruise on the Huangpu river","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If it were not for the crowds this would be a wonderful place to spend a couple of hours soaking up the beauty of these gardens","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
